src_ip,dst_ip,src_port,dst_port,proto,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,smean,dmean,total_packets,total_bytes,total_load
59.166.0.8,149.171.126.0,61645,30857,tcp,0.002994060516357422,6,8,416,2010,4675.924191750279,1111533.9792960663,5370632.92881032,0.0005353927612304687,0.0003604207720075335,69.33333333333333,251.25,14,2426,810270.8635132983
59.166.0.8,149.171.126.0,60478,50128,tcp,0.006847858428955078,8,12,552,9016,2920.6211266624887,644873.1447670775,10532928.0311956,0.0009342602321079799,0.00057762319391424,69.0,751.3333333333334,20,9568,1397225.1469953347
59.166.0.8,149.171.126.0,25454,29746,tcp,0.04585385322570801,14,6,9152,416,436.16836084752373,1596725.1353906149,72578.41524502795,0.003527219478900616,0.009054994583129883,653.7142857142857,69.33333333333333,20,9568,208662.94382945535
59.166.0.2,149.171.126.1,64629,19850,udp,0.1380600929260254,4,4,584,368,57.94578165528627,33840.336486687185,21324.04764914535,0.04099432627360026,0.03136301040649414,146.0,92.0,8,952,6895.548016979066
59.166.0.7,149.171.126.3,59877,59459,tcp,0.04082894325256348,68,70,5102,61388,3379.955223096193,999682.9883035814,12028329.926691543,0.0006046117241702863,0.0005829126938529637,75.02941176470588,876.9714285714285,138,66490,1628501.6143743906
59.166.0.7,149.171.126.8,23627,59474,tcp,0.0398411750793457,72,72,5374,64450,3614.3512261678216,1079084.6383014375,12941385.362584228,0.0005567342462673993,0.0005541989501093475,74.63888888888889,895.1388888888889,144,69824,1752558.7501107082
59.166.0.4,149.171.126.3,51787,111,udp,0.15808916091918945,4,4,632,368,50.604354868385734,31981.952276819782,18622.402591565948,0.0419770081837972,0.036923726399739586,158.0,92.0,8,1000,6325.544358548216
59.166.0.2,149.171.126.1,21732,1972,tcp,0.9797189235687256,28,30,4656,3560,59.20065296761761,38019.06761616932,29069.562008926714,0.03627433600249114,0.033763614194146516,166.28571428571428,118.66666666666667,58,8216,8386.078703137004
59.166.0.5,149.171.126.9,25388,53,udp,0.001032114028930664,2,2,164,196,3875.5407715407714,1271177.3730653732,1519211.9824439825,1.0013580322265625e-05,7.152557373046875e-06,82.0,98.0,4,360,348798.66943866946
59.166.0.5,149.171.126.4,54772,80,tcp,0.003942966461181641,8,10,1160,982,4565.090821139194,2353557.9344539847,1992408.5272705285,0.0005129746028355189,0.0003776815202501085,145.0,98.2,18,2142,543245.8077155642
59.166.0.5,149.171.126.1,56688,6881,tcp,0.3809168338775635,200,400,14818,507966,1575.146978652184,311207.03906224086,10668281.468773805,0.0019125770683863655,0.000953320572549538,74.09,1269.915,600,522784,1372436.0634795057
59.166.0.5,149.171.126.1,51377,6881,tcp,0.021773815155029297,16,18,1796,1932,1561.5086174802357,659875.1710575302,709843.4468168977,0.0014299869537353516,0.0012499304378733916,112.25,107.33333333333333,34,3728,171214.8272343035
59.166.0.5,149.171.126.1,50278,6881,tcp,0.02168893814086914,16,18,1796,1932,1567.6193910080246,662457.5120589206,712621.3325711773,0.0014255364735921224,0.0012482334585750803,112.25,107.33333333333333,34,3728,171884.85557876222
59.166.0.5,149.171.126.1,53340,6881,tcp,0.021703004837036133,16,18,1796,1932,1566.6033461863801,662028.1434707621,712159.4505487263,0.0014262040456136068,0.0012497060439165902,112.25,107.33333333333333,34,3728,171773.44925243602
59.166.0.5,149.171.126.1,32757,6881,tcp,0.021690845489501953,16,18,1796,1932,1567.4815449888983,662399.2599529556,712558.6693926004,0.001425790786743164,0.0012489907881792855,112.25,107.33333333333333,34,3728,171869.7411681945
59.166.0.5,149.171.126.1,57812,6881,tcp,0.016203880310058594,16,18,1796,1932,2098.262845035607,886701.1928668119,953845.6039079513,0.0010576566060384114,0.000925288480870864,112.25,107.33333333333333,34,3728,230068.3495968454
59.166.0.4,149.171.126.3,54266,59279,udp,0.03609895706176758,4,4,584,368,221.61305065715607,129422.02158377915,81553.60264183344,0.006666024525960286,0.007674296696980794,146.0,92.0,8,952,26371.953028201573
59.166.0.4,149.171.126.8,27063,5190,tcp,0.008248090744018555,26,24,2544,4696,6062.008960832491,2467480.127417257,4554751.0528111,0.00031648635864257814,0.0003352165222167969,97.84615384615384,195.66666666666666,50,7240,877778.8975285445
59.166.0.4,149.171.126.3,47359,32570,tcp,0.5649049282073975,28,30,4656,3560,102.67214376063305,65936.75880682861,50415.56300522119,0.020910960656625253,0.019461960628114897,166.28571428571428,118.66666666666667,58,8216,14544.040226506226
59.166.0.9,149.171.126.9,29946,5190,tcp,0.008304834365844727,22,24,2272,4696,5538.942497057388,2188604.757098154,4523630.254988086,0.0003791877201625279,0.00031239053477411687,103.27272727272727,195.66666666666666,46,6968,839029.37651078
59.166.0.4,149.171.126.3,50203,1119,tcp,0.06396007537841797,64,66,4830,52370,2032.5179298313626,604126.8677591066,6550336.2452472905,0.0010100167895120288,0.0009746954991267277,75.46875,793.4848484848485,130,57200,894307.8891257995
59.166.0.4,149.171.126.2,53878,30397,tcp,0.020487070083618164,34,36,2774,14618,3416.7892096963774,1083219.8020226,5708185.676267616,0.0006114569577303799,0.0005702018737792969,81.58823529411765,406.05555555555554,70,17392,848925.684786277
59.166.0.8,149.171.126.8,52249,53,udp,0.0010619163513183594,2,2,164,196,3766.775033677593,1235502.2110462505,1476575.8132016165,1.0013580322265625e-05,6.9141387939453125e-06,82.0,98.0,4,360,339009.7530309834
59.166.0.8,149.171.126.7,1673,80,tcp,0.003993034362792969,8,10,1160,982,4507.850011941724,2324047.1172677334,1967426.0941007882,0.0005197184426443917,0.0003825558556450738,145.0,98.2,18,2142,536434.1514210652
59.166.0.8,149.171.126.3,49655,6881,tcp,0.552685022354126,208,400,15362,507966,1100.0840902296636,222361.7341330012,7352701.512863175,0.0026684486923586343,0.0013838274437084532,73.85576923076923,1269.915,608,523328,946882.905874522
59.166.0.8,149.171.126.3,4717,6881,tcp,0.019409894943237305,16,18,1796,1932,1751.6838756433406,740240.9978012799,796294.8818218668,0.001273187001546224,0.0011140598970301012,112.25,107.33333333333333,34,3728,192066.98495289334
59.166.0.8,149.171.126.3,5463,6881,tcp,0.0194089412689209,16,18,1796,1932,1751.7699460734334,740277.3701524439,796334.0084267937,0.001272869110107422,0.001114817226634306,112.25,107.33333333333333,34,3728,192076.42232240472
59.166.0.8,149.171.126.3,6511,6881,tcp,0.01944112777709961,16,18,1796,1932,1748.869735841652,739051.7754286135,795015.6069755463,0.0012754122416178384,0.0011167666491340188,112.25,107.33333333333333,34,3728,191758.42280051997
59.166.0.8,149.171.126.3,7281,6881,tcp,0.019663095474243164,16,18,1796,1932,1729.1275447722285,730708.9577437465,786041.0391764578,0.0012905438741048177,0.0011291784398696002,112.25,107.33333333333333,34,3728,189593.74961502553
59.166.0.8,149.171.126.3,46807,6881,tcp,0.014747142791748047,16,18,1796,1932,2305.531348013063,974290.4237721085,1048067.4269085266,0.0009624004364013672,0.0008404114667107077,112.25,107.33333333333333,34,3728,252794.73133507938
59.166.0.5,149.171.126.6,1783,111,udp,0.3252239227294922,4,4,632,368,24.59843646450962,15546.21184557008,9052.224618939541,0.09300835927327473,0.10328292846679688,158.0,92.0,8,1000,3074.8045580637026
59.166.0.3,149.171.126.7,48219,53,udp,0.0010750293731689453,2,2,178,210,3720.828565092038,1324614.9691727655,1562747.997338656,9.059906005859375e-06,7.152557373046875e-06,89.0,105.0,4,388,360920.3708139277
59.166.0.3,149.171.126.7,43954,80,tcp,1.0308189392089844,14,18,1908,10456,31.043279069509257,14807.644116155916,81147.1314876972,0.07926722673269418,0.060604586320764875,136.28571428571428,580.8888888888889,32,12364,11994.346950481638
59.166.0.5,149.171.126.6,3071,32193,udp,0.10612297058105469,4,4,584,368,75.38424486421395,44024.39900070095,27741.402110030733,0.019006013870239258,0.01867532730102539,146.0,92.0,8,952,8970.72513884146
59.166.0.4,149.171.126.1,5116,22,tcp,0.5337638854980469,32,24,4240,5858,104.91530341687928,63548.69806965259,87799.12105943983,0.017218189854775707,0.023175654203995415,132.5,244.08333333333334,56,10098,18918.477391136552
175.45.176.3,149.171.126.10,29910,80,tcp,2.024383068084717,10,10,1010,2228,9.87955309215372,3991.339449230103,8804.657715727395,0.22493145200941297,0.20944187376234266,101.0,222.8,20,3238,1599.4996456196875
59.166.0.1,149.171.126.5,45376,53,udp,0.0010302066802978516,2,2,178,210,3882.7160379541774,1382246.909511687,1630740.7359407544,9.059906005859375e-06,1.1920928955078125e-06,89.0,105.0,4,388,376623.4556815552
59.166.0.1,149.171.126.8,9265,25,tcp,0.047158002853393555,54,42,39012,4052,2035.7096185444525,6618091.969888016,687391.2811951769,0.0008835117771940411,0.0011306099775360851,722.4444444444445,96.47619047619048,96,43064,913185.406385399
59.166.0.5,149.171.126.6,50127,46907,tcp,0.4775362014770508,28,30,4656,3560,121.45676038926933,78000.36915481904,59639.45751528259,0.017673006764164678,0.016448070263040477,166.28571428571428,118.66666666666667,58,8216,17204.978333762705
59.166.0.2,149.171.126.3,35611,53,udp,0.001024007797241211,2,2,162,194,3906.220256111758,1265615.3629802095,1515613.459371362,9.059906005859375e-06,1.0013580322265625e-05,81.0,97.0,4,356,347653.60279394645
59.166.0.2,149.171.126.1,36528,21,tcp,0.03375506401062012,52,54,3766,4606,3140.269559751093,892547.5593979333,1091628.7994123423,0.0006539213891122855,0.0005819077761668079,72.42307692307692,85.29629629629629,106,8372,248022.04485128445
59.166.0.2,149.171.126.1,64154,30857,tcp,0.004138946533203125,6,8,416,2010,3382.5032258064516,804069.338248848,3885046.5622119815,0.0007664203643798828,0.0003242833273751395,69.33333333333333,251.25,14,2426,586139.4875576037
59.166.0.2,149.171.126.1,62951,50128,tcp,0.0076220035552978516,8,12,552,9016,2623.981982545591,579375.2217460665,9463128.62185242,0.0010435921805245535,0.0006494522094726562,69.0,751.3333333333334,20,9568,1255312.9804498109
59.166.0.2,149.171.126.1,1374,29746,tcp,0.007876157760620117,14,6,9152,416,2539.3092174965946,9295903.183411533,422541.05379143334,0.0006058582892784706,0.0014358043670654296,653.7142857142857,69.33333333333333,20,9568,1214805.5296503708
59.166.0.1,149.171.126.0,11357,49962,tcp,0.02998495101928711,64,66,4830,52370,4335.508165959003,1288646.427174276,13972342.317001415,0.0004697300138927641,0.0004514620854304387,75.46875,793.4848484848485,130,57200,1907623.5930219614
175.45.176.1,149.171.126.18,26702,179,tcp,2.635114908218384,14,8,9058,482,8.348782032763165,27499.370055552274,1463.313796287944,0.19301876654991737,0.35776383536202566,647.0,60.25,22,9540,3620.3354814800273
59.166.0.1,149.171.126.9,40615,38549,tcp,0.01080012321472168,34,36,2774,14618,6481.407536590212,2054791.372171571,10828024.613700083,0.00031794201244007456,0.00029454231262207033,81.58823529411765,406.05555555555554,70,17392,1610351.9982339565
59.166.0.8,149.171.126.5,41844,5190,tcp,0.004322052001953125,12,12,1256,2452,5552.917917034422,2324821.634598411,4538584.910856134,0.0003614642403342507,0.00033827261491255325,104.66666666666667,204.33333333333334,24,3708,857925.8181818182
175.45.176.3,149.171.126.18,29989,179,tcp,4.795675992965698,10,8,750,482,3.7533811763768896,1251.1270587922966,804.0576564505159,0.5328528881072998,0.6606887068067279,75.0,60.25,18,1232,256.8980894053515
59.166.0.9,149.171.126.5,35660,40434,tcp,0.025635957717895508,64,66,4830,52370,5071.002278539874,1507257.9080213904,16342670.112438967,0.00040149310278514075,0.0003866012279803936,75.46875,793.4848484848485,130,57200,2231241.002557545
59.166.0.9,149.171.126.1,37110,13752,tcp,0.011189937591552734,34,36,2774,14618,6255.62023266715,1983210.345762134,10450817.892700387,0.0003301158095851089,0.0003055708748953683,81.58823529411765,406.05555555555554,70,17392,1554253.5298078153
59.166.0.0,149.171.126.5,36253,53,udp,0.0010459423065185547,2,2,164,196,3824.302712559836,1254371.289719626,1499126.6633234557,1.0013580322265625e-05,6.9141387939453125e-06,82.0,98.0,4,360,344187.2441303852
59.166.0.0,149.171.126.8,18564,80,tcp,0.004091024398803711,8,10,1160,982,4399.875983448919,2268380.5070225536,1920301.429220817,0.0005354200090680804,0.00039079454210069444,145.0,98.2,18,2142,523585.24203042133
59.166.0.0,149.171.126.3,1962,6881,tcp,0.31884217262268066,206,400,15226,507966,1900.626868193949,382032.27320291835,12745265.052528152,0.001553814585615949,0.0007977443828917386,73.9126213592233,1269.915,606,523192,1640912.1657163838
59.166.0.0,149.171.126.3,65255,6881,tcp,0.019665956497192383,16,18,1796,1932,1728.875989573862,730602.6534763896,785926.6851427532,0.00128633181254069,0.0011295851539163029,112.25,107.33333333333333,34,3728,189566.16732739285
59.166.0.0,149.171.126.3,59877,6881,tcp,0.01970386505126953,16,18,1796,1932,1725.5497797783264,729197.0363486762,784414.6293015827,0.0012895266215006511,0.001131590674905216,112.25,107.33333333333333,34,3728,189201.45820628238
59.166.0.0,149.171.126.3,22845,6881,tcp,0.019870996475219727,16,18,1796,1932,1711.0364868918352,723063.8895194673,777817.057100006,0.0013013998667399088,0.001140580457799575,112.25,107.33333333333333,34,3728,187610.11832743415
59.166.0.0,149.171.126.3,61678,6881,tcp,0.01987290382385254,16,18,1796,1932,1710.8722661451898,722994.4917639437,777742.4042805898,0.0013044516245524088,0.0011406505809110753,112.25,107.33333333333333,34,3728,187592.11200556668
59.166.0.0,149.171.126.3,19558,6881,tcp,0.014868974685668945,16,18,1796,1932,2286.640519522168,966307.3818968973,1039479.8785216067,0.0009703954060872396,0.0008476481718175552,112.25,107.33333333333333,34,3728,250723.407552313
59.166.0.9,149.171.126.3,18847,53,udp,0.0010180473327636719,2,2,178,210,3929.0903981264637,1398756.181733021,1650217.9672131147,9.5367431640625e-07,9.059906005859375e-06,89.0,105.0,4,388,381121.768618267
59.166.0.9,149.171.126.2,20682,80,tcp,1.021791934967041,12,18,1772,10456,29.360184763023874,13873.665973354215,81864.02450191404,0.0928590947931463,0.059993351207059974,147.66666666666666,580.8888888888889,30,12228,11967.21130940853
59.166.0.6,149.171.126.5,19505,53,udp,0.0010819435119628906,2,2,178,210,3697.0506831203174,1316150.043190833,1552761.2869105332,1.0013580322265625e-05,9.059906005859375e-06,89.0,105.0,4,388,358613.91626267077
59.166.0.6,149.171.126.5,21044,80,tcp,1.011584997177124,12,18,1772,10456,29.656430338247823,14013.651882500038,82690.03616445846,0.0919310829856179,0.059461355209350586,147.66666666666666,580.8888888888889,30,12228,12087.961005869813
175.45.176.1,149.171.126.13,10619,80,tcp,3.1485049724578857,12,24,1044,22332,11.433998140360737,2652.687568563691,56743.12143789689,0.28619172356345435,0.129423131113467,87.0,930.5,36,23376,7424.476125807572
59.166.0.3,149.171.126.0,59818,22,tcp,0.5207490921020508,32,26,4240,5994,111.37801463249366,65136.93545403767,92082.7337527127,0.016798357809743574,0.020804195404052733,132.5,230.53846153846155,58,10234,19652.458650843793
59.166.0.6,149.171.126.3,59043,53,udp,0.0013470649719238281,2,2,178,210,2969.418761061947,1057113.078938053,1247155.8796460177,9.059906005859375e-06,1.9073486328125e-06,89.0,105.0,4,388,288033.61982300883
59.166.0.6,149.171.126.9,60551,80,tcp,7.539608955383301,352,746,24418,1099826,145.63089498375444,25909.03601976915,1166984.660884537,0.0214793763609014,0.010119624105875923,69.36931818181819,1474.2975871313672,1098,1124244,149111.7121130383
59.166.0.4,149.171.126.0,26100,111,udp,0.004827976226806641,4,4,632,384,1657.008987654321,1047229.6801975309,636291.4512592593,0.0012586911519368489,0.001089334487915039,158.0,96.0,8,1016,210440.14143209875
59.166.0.4,149.171.126.0,57405,15423,udp,0.0017549991607666016,4,4,592,368,4558.406738214916,2698576.7890232303,1677493.6796630893,0.0004609425862630208,0.00020901362101236978,148.0,92.0,8,960,547008.80858579
59.166.0.4,149.171.126.0,28700,27523,tcp,0.0061130523681640625,18,18,4544,2744,5889.038377535101,5946620.086115445,3591004.735101404,0.0003410086912267348,0.0003292981316061581,252.44444444444446,152.44444444444446,36,7288,1192203.102652106
59.166.0.9,149.171.126.3,53720,58209,tcp,0.028675079345703125,64,66,4830,52370,4533.553279233737,1347511.52853532,14610596.014367433,0.0004497142065139044,0.000432740725003756,75.46875,793.4848484848485,130,57200,1994763.4428628443
59.166.0.9,149.171.126.4,46083,31236,tcp,0.01509714126586914,34,36,2774,14618,4636.639398629229,1469947.164776855,7746102.254761378,0.000448125781434955,0.0004166603088378906,81.58823529411765,406.05555555555554,70,17392,1152006.1774422792
59.166.0.6,149.171.126.0,29721,5190,tcp,0.009221076965332031,22,24,2272,4696,4988.571310373358,1971136.350811873,4074144.4997414416,0.0004226707276843843,0.0003746074178944463,103.27272727272727,195.66666666666666,46,6968,755660.1063191644
175.45.176.2,149.171.126.19,37681,59457,tcp,2.6131210327148438,8,10,492,3914,6.888314691378571,1506.2448125147807,11982.606089802544,0.3732661519731794,0.2795083257887099,61.5,391.4,18,4406,1686.1063627896656
59.166.0.1,149.171.126.2,50782,53,udp,0.0010819435119628906,2,2,178,210,3697.0506831203174,1316150.043190833,1552761.2869105332,8.821487426757812e-06,6.9141387939453125e-06,89.0,105.0,4,388,358613.91626267077
59.166.0.1,149.171.126.0,32951,25,tcp,0.026317119598388672,52,42,38316,4052,3571.8194633182948,11647475.281404577,1231745.7417332537,0.0005093555824429381,0.0006281980654088463,736.8461538461538,96.47619047619048,94,42368,1609902.6278922288
175.45.176.3,149.171.126.15,36943,80,tcp,2.585533857345581,58,16,69031,954,28.620781657824256,213591.4787698666,2951.8081839529013,0.04411919075146056,0.16491805712382,1190.1896551724137,59.625,74,69985,27067.91086922744
59.166.0.4,149.171.126.4,53004,1857,tcp,0.0350499153137207,68,70,5102,61388,3937.2420379566015,1164510.6595741785,14011560.244990136,0.000517475071238048,0.0004991759424624236,75.02941176470588,876.9714285714285,138,66490,1897008.8630705394
